Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,27311-246876,Save On Foods - Seton,Licensed,"19489 Seton Crescent SE, Bow Valley Square",Calgary,AB,CA,T3M124,,GMT-07:00 America/Edmonton,-113.95,50.88
Starbucks,4935-121504,Bow Valley Square,Company Owned,"255 5th Avenue SW, 271",Calgary,AB,CA,T2P 3G8,403 237 6766,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,74831-99495,Safeway - Calgary #2117,Licensed,"2425 34 Avenue SW, Livingston Place",Calgary,AB,CA,T2T 6E3,403-240-1098,GMT-07:00 America/Edmonton,-114.12,51.02
Starbucks,4809-103829,Livingston Place,Company Owned,"2nd Floor, 222 3rd Ave SW, Atruim I",Calgary,AB,CA,T2P 0B4,(403)532 -0297,GMT-07:00 America/Edmonton,-114.07,51.05
Starbucks,4735-104203,Atrium 1 - 5th Ave & 8th St,Company Owned,839 5Th Avenue SW,Calgary,AB,CA,T2P 3C8,403-237-9209,GMT-07:00 America/Edmonton,-114.08,51.05
Starbucks,74484-96467,Safeway-Calgary #2222,Licensed,5048 16th Avenue NW,Calgary,AB,CA,T3B 0N3,,GMT-07:00 America/Edmonton,-114.17,51.07
Starbucks,72476-4596,Calgary Marriott,Licensed,110 9th Ave. SE,Calgary,AB,CA,T2G 5A6,403-266-7331,GMT-07:00 America/Edmonton,-114.06,51.04
Starbucks,4875-119885,Memorial & Edmonton Trail,Company Owned,11 Edmonton Trail NE,Calgary,AB,CA,T2E 8R4,4036999602,GMT-07:00 America/Edmonton,-114.05,51.05
Starbucks,4725-99845,Sunridge Mall - Level 1,Company Owned,"2525 36th St. N.E., 160",Calgary,AB,CA,T1Y 5T4,403-233-7103,GMT-07:00 America/Edmonton,-113.98,51.07
Starbucks,28155-241104,"Univeristy of Calgary, Crowsnest",Licensed,250 Collegiate BV NW,Calgary,AB,CA,T2N1N4,4032106883,GMT-07:00 America/Edmonton,-114.13,51.07
Starbucks,4250-932,Dalhousie Station Chapters,Company Owned,"5005 Dalhousie Drive NW, #195",Calgary,AB,CA,T3A 5R8,4032021555,GMT-07:00 America/Edmonton,-114.16,51.1
Starbucks,20883-207365,Bowfort Road,Company Owned,"83 Bowridge Drive NW, 101",Calgary,AB,CA,T3B 3R6,4032472656,GMT-07:00 America/Edmonton,-114.21,51.08
Starbucks,4844-110584,Wellington Square,Company Owned,"1330 15th Avenue SW, Sunridge Power Centre",Calgary,AB,CA,T3C 0X7,(403)229-2521,GMT-07:00 America/Edmonton,-114.09,51.04
Starbucks,4385-2785,Sunridge Chapters,Company Owned,"2555 32nd Street NE, Unit #500, Petro Canada Centre",Calgary,AB,CA,T1Y 7J6,403-219-3501,GMT-07:00 America/Edmonton,-113.99,51.08
Starbucks,4587-96728,Suncor main floor,Company Owned,"111 5th Ave SW, Chinook Centre",Calgary,AB,CA,T2P 3Y6,4032940610,GMT-07:00 America/Edmonton,-114.06,51.05
Starbucks,4447-77821,Chinook North,Company Owned,"6455 Macleod Tr SW, Space Z-107",Calgary,AB,CA,T2H 0K8,403-253-3363,GMT-07:00 America/Edmonton,-114.07,51
Starbucks,26267-206924,The District,Company Owned,"11135 14th Street NE, 200, Petrawest Plaza",Calgary,AB,CA,T3K 0Z7,403-471-6396,GMT-07:00 America/Edmonton,-114.03,51.15
Starbucks,4437-75580,12 Ave & 8th Street SW,Company Owned,"1210 8th Street SW, 100",Calgary,AB,CA,T2R 1L3,403/228-3372,GMT-07:00 America/Edmonton,-114.08,51.04
Starbucks,18774-159648,Fairmont Palliser Calgary,Licensed,"133 9th Avenue SW, Crowfoot Village",Calgary,AB,CA,T2P 2M2,,GMT-07:00 America/Edmonton,-114.06,51.04
Starbucks,4769-103376,Crowfoot Village,Company Owned,"20 Crowfoot Crescent NW, 100",Calgary,AB,CA,T3G 2P6,403 241-2640,GMT-07:00 America/Edmonton,-114.2,51.13
Starbucks,74971-103259,Safeway - Camrose #821,Licensed,"6800 48th Avenue, Cornerstone Camrose",Camrose,AB,CA,T4V 4T1,,GMT-07:00 America/Edmonton,-112.86,53.02
Starbucks,4197-140458,Camrose,Company Owned,"6800 48 Ave, 130",Camrose,AB,CA,T4V 4T1,780-672-0476,GMT-07:00 America/Edmonton,-112.86,53.02
Starbucks,4462-86400,Mountain Side Village,Company Owned,"1240 Railway Avenue, 112",Canmore,AB,CA,T1W 1P4,403-609-9552,GMT-07:00 America/Edmonton,-115.36,51.09
Starbucks,79562-106106,Safeway - Canmore #2244,Licensed,"1200 Railway Avenue, Chestermere Station",Canmore,AB,CA,T1W 1P4,,GMT-07:00 America/Edmonton,-115.36,51.09
Starbucks,19164-169105,Chestermere Station,Company Owned,"100 Marina Dr., 101",Chestermere,AB,CA,T1X 0A9,403-235-3660,GMT-07:00 America/Edmonton,-113.83,51.05
Starbucks,74688-96475,Safeway-Chestermere #2731,Licensed,135 Chestermere Station Wy,Chestermere,AB,CA,T1X 1C1,,GMT-07:00 America/Edmonton,-113.82,51.05
Starbucks,4626-99131,Cochrane City Centre,Company Owned,"120 5th Avenue West, 301",Cochrane,AB,CA,T4C 0A4,403-932-9856,GMT-07:00 America/Edmonton,-114.47,51.19
Starbucks,74829-100385,Safeway - Cochrane #2219,Licensed,304 5th Avenue W,Cochrane,AB,CA,T4C 2A5,403-851-1290,GMT-07:00 America/Edmonton,-114.48,51.19
Starbucks,4931-125724,111 St & Ellerslie Rd,Company Owned,"961 James Mowatt Tr, #106, Sherwood Park Mall",Edmonton,AB,CA,T6W 1S4,780 435 3081,GMT-07:00 America/Edmonton,-113.51,53.42
Starbucks,4390-20920,Sherwood Park Chapters,Company Owned,"2020 Sherwood Drive, #500",Edmonton,AB,CA,T8A 3H9,780-449-4304,GMT-07:00 America/Edmonton,-113.29,53.53
Starbucks,74483-96466,Safeway-Edmonton #861,Licensed,8330 82nd Avenue NW,Edmonton,AB,CA,T6C 0Y6,,GMT-07:00 America/Edmonton,-113.46,53.52
Starbucks,23089-214744,Calgary Trail South,Company Owned,5520 Calgary Trail,Edmonton,AB,CA,T6H 4K1,7803947805,GMT-07:00 America/Edmonton,-113.5,53.49
Starbucks,74961-102938,Safeway - Edmonton #808,Licensed,8118 118th Avenue NW,Edmonton,AB,CA,T5B 0S1,,GMT-07:00 America/Edmonton,-113.47,53.57
Starbucks,48302-256337,Grand Villa Casino,Licensed,"10340 102 st, Allstream Tower",Edmonton,AB,CA,T5J 4Y8,7804133178,GMT-07:00 America/Edmonton,-113.49,53.55
Starbucks,4778-106692,HSBC Bank Place,Company Owned,"10250-101 Street, G11",Edmonton,AB,CA,T5J 3P4,780 441 9054,GMT-07:00 America/Edmonton,-113.49,53.54
Starbucks,4467-250431,Edmonton City Centre,Company Owned,"76, 1 Edmonton City Centre NW",Edmonton,AB,CA,T5J 2Z2,7804280311,GMT-07:00 America/Edmonton,-113.49,53.54
Starbucks,4857-108302,Matrix Hotel,Company Owned,10001 - 107th Street,Edmonton,AB,CA,T5J 1J1,(780) 441-1099,GMT-07:00 America/Edmonton,-113.5,53.54
Starbucks,4334-1770,Strathcona Chapters,Company Owned,10504 82nd Avenue,Edmonton,AB,CA,T6E 2A4,780-439-0317,GMT-07:00 America/Edmonton,-113.5,53.52
Starbucks,16457-159644,University of Alberta Engineering,Licensed,"116 St NW & 92 Avenue NW, 4-9 Mechanical Engineering Bldg, North Town Shopping Centre",Edmonton,AB,CA,T6G 2M7,,GMT-07:00 America/Edmonton,-113.53,53.53
Starbucks,4974-138245,Indigo - Northtown Mall,Company Owned,"9450 137th Ave NW, 186",Edmonton,AB,CA,T5E 6C2,780 4780757,GMT-07:00 America/Edmonton,-113.49,53.6
Starbucks,4360-6146,Jasper Ave & 109 St,Company Owned,"10116 109th Street, Westgate Shopping Centre",Edmonton,AB,CA,T5J 1M7,780-425-5133,GMT-07:00 America/Edmonton,-113.51,53.54
Starbucks,4712-102814,170th St & 100th Ave,Company Owned,17004-100th Avenue W,Edmonton,AB,CA,T5S 2E7,780 444-6519,GMT-07:00 America/Edmonton,-113.62,53.54
Starbucks,28112-248985,Save on Foods - Lewis Estates,Licensed,1260 Webber Greens Dr NW,Edmonton,AB,CA,T5T4K5,,GMT-07:00 America/Edmonton,-113.64,53.52
Starbucks,79595-108551,Safeway - Edmonton #841,Licensed,"9499 137 Avenue NW, High Street Shopping Centre",Edmonton,AB,CA,T5E 5R8,,GMT-07:00 America/Edmonton,-113.49,53.6
Starbucks,4404-30259,High Street,Company Owned,12507 102nd Ave,Edmonton,AB,CA,T5N 0M4,780-452-4669,GMT-07:00 America/Edmonton,-113.54,53.54
Starbucks,4311-825,104th Ave.&112th St.,Company Owned,"10387 112th Street, CRU #1",Edmonton,AB,CA,T5K 1M9,780-424-2455,GMT-07:00 America/Edmonton,-113.51,53.55
Starbucks,4969-122128,Oxford Park,Company Owned,"15256 127 Street NW, Wolf Willow Shopping Centre",Edmonton,AB,CA,T6V 0C5,780-476-4957,GMT-07:00 America/Edmonton,-113.54,53.62
Starbucks,4622-97838,Wolf Willow,Company Owned,6873 170th St. NW,Edmonton,AB,CA,T5T 4W5,780-444-4780,GMT-07:00 America/Edmonton,-113.61,53.5
Starbucks,29867-240906,Centre For Applied Technology,Licensed,"11762 - 106th Street NW, Kingsway Shopping Centre",Edmonton,AB,CA,T5G2R1,,GMT-07:00 America/Edmonton,-113.5,53.57
Starbucks,4618-98388,Kingsway Ave & 117St,Company Owned,11625 Kingsway Avenue,Edmonton,AB,CA,T5G 3E8,780-451-4773,GMT-07:00 America/Edmonton,-113.52,53.57
Starbucks,79591-102936,Safeway - Edmonton #809,Licensed,11410 104th Avenue NW,Edmonton,AB,CA,T5K 2S5,,GMT-07:00 America/Edmonton,-113.52,53.55
Starbucks,79612-102940,Safeway - Edmonton #845,Licensed,"5004 98th Avenue NW, Riocan Meadows",Edmonton,AB,CA,T6A 0A1,,GMT-07:00 America/Edmonton,-113.43,53.54
Starbucks,4797-251564,Tamarack,Company Owned,3904 17th Street NW,Edmonton,AB,CA,T6T 0N3,(780) 463-9425,GMT-07:00 America/Edmonton,-113.37,53.48
Starbucks,4289-776,South Pointe Chapters,Company Owned,3227 Calgary Trail Southbound,Edmonton,AB,CA,T6W 1A1,780-463-4300,GMT-07:00 America/Edmonton,-113.49,53.46
Starbucks,4096-130484,Commerce Place,Company Owned,"10155 102nd Street NW, 157",Edmonton,AB,CA,T5J 4G8,780-401-1053,GMT-07:00 America/Edmonton,-113.5,53.54
Starbucks,22119-214745,College Plaza,Company Owned,"8215-112 Street, B, West Edmonton",Edmonton,AB,CA,T6G 2C8,7804384119,GMT-07:00 America/Edmonton,-113.52,53.52
Teavana,28548-250125,Teavana - West Edmonton,Company Owned,"2890, 8882 170th Street",Edmonton,AB,CA,T5T 3J7,780-486-4152,GMT-07:00 America/Edmonton,-113.62,53.52
Starbucks,4672-100582,99th Ave & 105 Street,Company Owned,"10504 99 Avenue, 101",Edmonton,AB,CA,T5K 1B2,780-429-9661,GMT-07:00 America/Edmonton,-113.5,53.54
Starbucks,47435-247117,50th Street Market,Company Owned,"4865 167 Ave NW, North Town Mall",Edmonton,AB,CA,T5Y 0S4,7808622986,GMT-07:00 America/Edmonton,-113.41,53.63
Starbucks,4108-139065,North Town Mall 97 St & 137 Ave,Company Owned,"9404 137 Ave NW, South Edmonton Common",Edmonton,AB,CA,T5E 6C2,780-476-0816,GMT-07:00 America/Edmonton,-113.49,53.6
Starbucks,4505-93335,South Edmonton Common Indigo,Company Owned,1837 99th Street NW,Edmonton,AB,CA,T6N 1K8,780-490-4610,GMT-07:00 America/Edmonton,-113.48,53.45
Starbucks,74500-96848,Safeway-Edmonton #814,Licensed,"500 Manning Dr NW, The Shoppes at Terwilleger Gardens",Edmonton,AB,CA,T5A 5A1,,GMT-07:00 America/Edmonton,-113.42,53.6
Starbucks,4479-91365,Terwilliger Gardens,Company Owned,14239-23rd Avenue,Edmonton,AB,CA,T6R 3E7,780-433-3331,GMT-07:00 America/Edmonton,-113.57,53.45
Starbucks,75483-108258,NAIT Common Market,Licensed,"118 Ave NW & 106 Street NW, Calgary Trail & Whyte Avenue",Edmonton,AB,CA,T5G 2R1,,GMT-07:00 America/Edmonton,-113.51,53.57
Starbucks,4528-93524,Whyte Avenue,Company Owned,"10370 - 82nd Ave NW, Suite #5",Edmonton,AB,CA,T6E 2A4,780-434-3225,GMT-07:00 America/Edmonton,-113.5,53.52
Starbucks,47083-256668,Currents of Windermere,Company Owned,"5360 Windermere Blvd NW, Kingsway Mall",Edmonton,AB,CA,T6W 0L9,587-920-5927,GMT-07:00 America/Edmonton,-113.61,53.44
Starbucks,15390-153487,Kingsway Mall,Company Owned,"1 Kingsway Garden Mall NW, 546K",Edmonton,AB,CA,T5G 3A6,7804772541,GMT-07:00 America/Edmonton,-113.51,53.56
Starbucks,4331-1859,West Edmonton Mall Chapters,Company Owned,"8770 170th Street, #1384",Edmonton,AB,CA,T5T 4M2,780-489-8336,GMT-07:00 America/Edmonton,-113.63,53.52
Starbucks,48191-261884,Londonderry Mall,Company Owned,137 Avenue NW,Edmonton,AB,CA,,5879209435,GMT-07:00 America/Edmonton,-113.45,53.6
Starbucks,5015-145348,University of Alberta - Cameron Lib,Licensed,89 Ave NW & 116 Street NW,Edmonton,AB,CA,T6G 2H6,,GMT-07:00 America/Edmonton,-113.53,53.52
Starbucks,20542-188767,Upper Windermere,Company Owned,1131 Windermere Way,Edmonton,AB,CA,T6W 2P3,587-759-1330,GMT-07:00 America/Edmonton,-113.62,53.44
Starbucks,74970-102935,Safeway - Edmonton #2278,Licensed,2304 109th Street NW,Edmonton,AB,CA,T6J 5E5,,GMT-07:00 America/Edmonton,-113.51,53.45
Starbucks,74878-100505,Safeway - Edmonton #881,Licensed,"15007 Stoney plain Rd NW, Hampton Market",Edmonton,AB,CA,T5P 4W1,780-483-3255,GMT-07:00 America/Edmonton,-113.58,53.54
Starbucks,4907-103832,Hampton Market,Company Owned,6226 199 Street NW,Edmonton,AB,CA,T5T 2K4,780 481 2310,GMT-07:00 America/Edmonton,-113.67,53.49
Starbucks,4784-103640,The Grange,Company Owned,2578 Guardian Road NW,Edmonton,AB,CA,T5T 1K8,780-484-4504,GMT-07:00 America/Edmonton,-113.68,53.51
Starbucks,74760-97397,Safeway-Edmonton #877,Licensed,"111 St NW & 51 Avenue NW, Empire Building",Edmonton,AB,CA,T6H 4M8,780-435-5132,GMT-07:00 America/Edmonton,-113.52,53.49
Starbucks,4541-94177,Empire Building,Company Owned,10080 Jasper Avenue,Edmonton,AB,CA,T5J 1V9,780-429-2250,GMT-07:00 America/Edmonton,-113.49,53.54
Starbucks,15628-157391,Aramark @ University of Alberta,Licensed,"87 Ave NW & 114 Street NW, Terrace Plaza",Edmonton,AB,CA,T6G 2R3,,GMT-07:00 America/Edmonton,-113.52,53.52
Starbucks,16810-170744,Terrace Rd and 101 Ave,Company Owned,"6101 101 Avenue NW, Millwoods Town Centre",Edmonton,AB,CA,T6A 0G9,780-468-2637,GMT-07:00 America/Edmonton,-113.42,53.54
Starbucks,4670-100005,Millwoods Town Centre,Company Owned,5808 23rd Ave,Edmonton,AB,CA,T6K 4B5,780-466-2570,GMT-07:00 America/Edmonton,-113.43,53.45
Starbucks,4286-775,Jasper Gates,Company Owned,14957 Stony Plain Rd.,Edmonton,AB,CA,T5P 4W1,780-489-2464,GMT-07:00 America/Edmonton,-113.58,53.54
Starbucks,20081-188768,Newcastle,Company Owned,16815 - 127 Street NW,Edmonton,AB,CA,T6V 1B1,7804789834,GMT-07:00 America/Edmonton,-113.54,53.63
Starbucks,29208-238104,Brewery District on 104,Company Owned,"11926 104th Ave NW, Heritage",Edmonton,AB,CA,T5K 0G6,7808624587,GMT-07:00 America/Edmonton,-113.53,53.55
Starbucks,4630-99174,23 Ave & 111 St,Company Owned,"2309 - 111th Street, Scona Market",Edmonton,AB,CA,T6J 5E5,780-461-4708,GMT-07:00 America/Edmonton,-113.52,53.46
Starbucks,4375-10283,Scona Market,Company Owned,10380 78th Avenue NW,Edmonton,AB,CA,T6E 6T2,780/430-6950,GMT-07:00 America/Edmonton,-113.5,53.51
Starbucks,4450-82541,Skyview Power Centre,Company Owned,"13682 - 137th Ave NW, Illuminada",Edmonton,AB,CA,T5L 2B3,780-455-5302,GMT-07:00 America/Edmonton,-113.56,53.6
Starbucks,4671-100371,Jasper Ave & 119 St,Company Owned,"11903 Jasper Avenue, CRU #1",Edmonton,AB,CA,T5K 0N8,780-447-7363,GMT-07:00 America/Edmonton,-113.53,53.54
Starbucks,70001-123124,YEG Edmonton Transborder,Licensed,"HMS Host, Edmonton Airport",Edmonton,AB,CA,T5J 2T2,,GMT-07:00 America/Edmonton,-113.49,53.55
Starbucks,21476-177684,Courtyard-Edmonton Int'l Airport,Licensed,4236 36th Street NW.,Edmonton,AB,CA,T5J 2T2,,GMT-07:00 America/Edmonton,-113.41,53.47
Starbucks,19822-199289,Aramark @ Grant MacEwan Clock Tower,Licensed,10700 104th Avenue NW,Edmonton,AB,CA,T5J 4S2,,GMT-07:00 America/Edmonton,-113.5,53.55
Starbucks,17200-172924,YEG G - 56,Licensed,Edmonton International Airport,Edmonton,AB,CA,T5J 2T2,,GMT-07:00 America/Edmonton,-113.49,53.55
Starbucks,5021-147847,Safeway - Edmonton #800,Licensed,"8720 156 Street NW, Miller Square",Edmonton,AB,CA,T5R 5W9,,GMT-07:00 America/Edmonton,-113.59,53.52
Starbucks,15190-149864,Manning Fwy & Manning,Company Owned,"14415 Miller Blvd NW, Depot 170",Edmonton,AB,CA,T5Y 0L4,7804760623,GMT-07:00 America/Edmonton,-113.41,53.61
Starbucks,4301-777,Depot 170 Chapters,Company Owned,9952B 170th Street NW,Edmonton,AB,CA,T5T 6G7,780-481-6156,GMT-07:00 America/Edmonton,-113.62,53.54
Starbucks,16314-168765,Aramark@ UoA-CCIS Faculty of Scienc,Licensed,11455 Saskatchewan Drive NW,Edmonton,AB,CA,T6G2E9,,GMT-07:00 America/Edmonton,-113.53,53.53
Starbucks,79611-102933,Safeway - Edmonton #802,Licensed,576 Riverbend Square NW,Edmonton,AB,CA,T6R 2E3,,GMT-07:00 America/Edmonton,-113.59,53.47
Starbucks,74935-102407,Safeway - Edmonton #838,Licensed,"601, 111 Ave. & Groat Rd",Edmonton,AB,CA,T5M 3L7,780-451-1860,GMT-07:00 America/Edmonton,-113.55,53.56
Starbucks,50329-273645,Sobeys Walker Edmonton,Licensed,5309 Ellerslie Rd SW,Edmonton,AB,CA,T6X1X2,7804500007,GMT-07:00 America/Edmonton,-113.42,53.42
Starbucks,74842-99498,Safeway - Edmonton #816,Licensed,"9710 170th Street NW, South Edmonton Common",Edmonton,AB,CA,T5T 5L5,780-486-4242,GMT-07:00 America/Edmonton,-113.62,53.53
Starbucks,4820-30260,South Edmonton Commons,Company Owned,"1751 102 Street NW, West Edmonton Mall",Edmonton,AB,CA,T6N 0B1,780-490-6599,GMT-07:00 America/Edmonton,-113.49,53.45
Starbucks,6066-148788,West Edmonton Mall Ice Palace,Company Owned,"8882 170th Street NW, K0121, South Park",Edmonton,AB,CA,T5T 4J2,780-486-6050,GMT-07:00 America/Edmonton,-113.62,53.52
Starbucks,4837-103833,South Park,Company Owned,3906 Gateway Blvd,Edmonton,AB,CA,T6J 5M8,(780)435-9186,GMT-07:00 America/Edmonton,-113.49,53.47
Starbucks,4939-128484,McLeod Park,Company Owned,"5956 153 Avenue NW, Westgate Shopping Centre",Edmonton,AB,CA,T5Y 2W1,780 473 0766,GMT-07:00 America/Edmonton,-113.43,53.62
Starbucks,4680-101115,170th St & 90th Ave NW,Company Owned,17004 - 90th Avenue,Edmonton,AB,CA,T5T 1L6,780-444-4813,GMT-07:00 America/Edmonton,-113.62,53.53
Starbucks,16391-168430,Safeway-Edmonton #887,Licensed,"Currents Drive E & Windermere Blvd, Southgate Mall",Edmonton,AB,CA,T6W 0H7,,GMT-07:00 America/Edmonton,-113.6,53.43
Starbucks,15557-155985,Southgate Mall,Company Owned,"5015 - 111 Street NW, 500",Edmonton,AB,CA,T6H 4M6,7809889426,GMT-07:00 America/Edmonton,-113.51,53.49
Starbucks,4943-120324,Ellerslie & Parsons,Company Owned,9504 Ellerslie Rd,Edmonton,AB,CA,T6X 1A7,780 490 6082,GMT-07:00 America/Edmonton,-113.48,53.43
Starbucks,70000-120609,YEG C7,Licensed,Edmonton International  Airport,Edmonton,AB,CA,T5J 2T2,,GMT-07:00 America/Edmonton,-113.49,53.55
Starbucks,74933-102399,Save-on-Foods - Fort McMurray,Licensed,"131 Signal Rd, Stonecreek Village",Fort McMurray,AB,CA,T9H 4N6,780-791-3995,GMT-07:00 America/Edmonton,-111.43,56.73
Starbucks,21144-188664,Stoneycreek Village,Company Owned,"107, 112 Riverstone Ridge",Fort McMurray,AB,CA,T9K 1S6,780-743-6331,GMT-07:00 America/Edmonton,-111.44,56.76
Starbucks,22041-209287,Fort McMurray Airport,Licensed,"Site 1, Box 9, RR1",Fort McMurray,AB,CA,T9H 5B4,,GMT-07:00 America/Edmonton,-111.15,56.66
Starbucks,16767-163525,Frankin Ave & Queen St.,Company Owned,8406 Franklin Avenue,Fort McMurray,AB,CA,T9H 2J3,780-713-2556,GMT-07:00 America/Edmonton,-111.36,56.72
Starbucks,74751-97790,Safeway-Fort McMurray #888,Licensed,9601 Franklin Avenue,Fort McMurray,AB,CA,T9H 2J8,780-790-1988,GMT-07:00 America/Edmonton,-111.37,56.72
Starbucks,74830-100386,Safeway Fort Saskatchewan #846,Licensed,Hwy-15 & 86th Avenue,Fort Saskatchewan,AB,CA,T8L 4P4,780-998-4065,GMT-07:00 America/Edmonton,-113.21,53.69
Starbucks,5039-149606,Fort Saskatchewan,Company Owned,"9378 Southfort Drive, 101",Fort Saskatchewan,AB,CA,T8L 0C5,780-589-4430,GMT-07:00 America/Edmonton,-113.22,53.69
Starbucks,74747-97963,Safeway-Grand Prairie #810,Licensed,9925 114th Avenue,Grand Prairie,AB,CA,T8V 4A9,780-532-7517,GMT-07:00 America/Edmonton,-118.79,55.18
Starbucks,74840-100563,Safeway - Grand Prairie #826,Licensed,"84th & 100th Street, Mission Heights",Grand Prairie,AB,CA,T8V 1L4,780-833-8620,GMT-07:00 America/Edmonton,-118.79,55.16
Starbucks,4845-108630,Mission Heights,Company Owned,"6815 Kateri Drive, 101, Cobblestone",Grande Prairie,AB,CA,T8W 0H1,7805327768,GMT-07:00 America/Edmonton,-118.8,55.14
Starbucks,4838-108631,Cobblestone,Company Owned,"104, 9910 92nd Street, RioCan Centre",Grande Prairie,AB,CA,T8X 0E7,(780)532-0759,GMT-07:00 America/Edmonton,-118.77,55.17
Starbucks,4534-94624,Rio Can Centre,Company Owned,10948 100th Ave,Grande Prairie,AB,CA,T8V 7G5,780-832-4857,GMT-07:00 America/Edmonton,-118.82,55.17
Starbucks,70316-102937,Safeway - Hinton #825,Licensed,900 Carmichael Ln,Hinton,AB,CA,T7V 1Y6,,GMT-07:00 America/Edmonton,-117.59,53.41
Starbucks,74715-97393,Safeway-Leduc #801,Licensed,"6112 50th Street, Leduc Crossroads",Leduc,AB,CA,T9E 6N7,780-976-0407,GMT-07:00 America/Edmonton,-113.55,53.27
Starbucks,17600-171685,Leduc Crossroads,Company Owned,"6056 - 47th Street, 100",Leduc,AB,CA,T9E 8L4,780-986-3127,GMT-07:00 America/Edmonton,-113.55,53.27
Starbucks,74730-97380,Safeway-Lethbridge #2276,Licensed,1550 University Drive W,Lethbridge,AB,CA,T1J 4T3,,GMT-07:00 America/Edmonton,-112.89,49.69
Starbucks,4839-107715,Mayor Magrath Drive,Company Owned,1409 Mayor Magrath,Lethbridge,AB,CA,T1K 2R1,(403)320-2158,GMT-07:00 America/Edmonton,-112.8,49.68
Starbucks,74499-97331,Safeway-Lethbridge #299,Licensed,"2750 Fairway Plaza Road, West Lethbridge Towne Centre",Lethbridge,AB,CA,T1K 6Z3,,GMT-07:00 America/Edmonton,-112.79,49.67
Starbucks,4628-97843,West Lethbridge Towne Centre,Company Owned,"550 University Dr West, Park Place Shopping Center",Lethbridge,AB,CA,T1J 4T3,403-328-3613,GMT-07:00 America/Edmonton,-112.89,49.69
Starbucks,4372-10792,Lethbridge Chapters,Company Owned,701B First Avenue South,Lethbridge,AB,CA,T1J 4L9,403-329-9091,GMT-07:00 America/Edmonton,-112.84,49.7
Starbucks,20581-108547,University Of Lethbridge,Licensed,"UNKNOWN, Home Depot Power Centre",Lethbridge,AB,CA,T1K 3M4,,GMT-07:00 America/Edmonton,-112.87,49.68
Starbucks,4959-105052,Highway 16 & 75 Street,Company Owned,"7701 44th St Unit A Mail Box 709, COURIERS ONLY (NOT US/CANADA POST)",Lloydminster,AB,CA,T9V 0X9,780 875 5394,GMT-07:00 America/Edmonton,-110.06,53.28
Starbucks,22466-220884,Safeway - Lloydminster #884,Licensed,"5211 44th St, Southland Crossing",Lloydminster,AB,CA,T9V 0A7,,GMT-07:00 America/Edmonton,-110.01,53.28
Starbucks,4900-119884,Strachan Road,Company Owned,"1941 Strachan Road, 101",Medicine Hat,AB,CA,T1B 0G4,403 526- 7789,GMT-07:00 America/Edmonton,-110.65,50
Starbucks,79645-113146,Safeway - Medicine Hat #2220,Licensed,615 Division Avenue S,Medicine Hat,AB,CA,T1A 2J9,,GMT-07:00 America/Edmonton,-110.69,50.03
Starbucks,4677-101293,Trans Can Hwy & 13th Ave SE,Company Owned,1296 Trans Canada Hwy SE,Medicine Hat,AB,CA,T1B 1J5,403-528-8932,GMT-07:00 America/Edmonton,-110.66,50.01
Starbucks,49103-265264,Save On Foods North Lethbridge,Licensed,"#45 1240 2A Avenue, Cornerstone",North Lethbridge,AB,CA,T1H0E4,,GMT-07:00 America/Edmonton,-112.83,49.7
Starbucks,4532-94881,Cornerstone Southridge,Company Owned,"201 Southridge Dr, 110",Okotoks,AB,CA,T1S 2E1,403-995-1924,GMT-07:00 America/Edmonton,-113.97,50.71
Starbucks,74752-97381,Safeway-Okotoks #2223,Licensed,610 Big Rock Ln,Okotoks,AB,CA,T0L 1T5,403-938-9341,GMT-07:00 America/Edmonton,-113.98,50.72
Starbucks,23362-229225,Bower Place,Company Owned,"4900 Molly Banister Drive, 212",Red Deer,AB,CA,T4R 1N9,4033099315,GMT-07:00 America/Edmonton,-113.81,52.24
Starbucks,79542-102931,Safeway - Red Deer #813,Licensed,"4408 50th Avenue, Bower Place",Red Deer,AB,CA,T4N 3Z6,403-346-1886,GMT-07:00 America/Edmonton,-113.81,52.26
Teavana,28766-250186,Teavana - Bower Place,Company Owned,"4900 Molly Banister Dr., Unit 228, 52nd Ave & 22nd St",Red Deer,AB,CA,T4R 1N9,403-340-2292,GMT-07:00 America/Edmonton,-113.81,52.25
Starbucks,4337-1931,Gaetz Ave Chapters,Company Owned,"5250 22nd St, Unit 1089",Red Deer,AB,CA,T4R 2T4,403-340-1151,GMT-07:00 America/Edmonton,-113.82,52.24
Starbucks,17770-182188,Red Deer College,Licensed,"32nd St & Taylor Drive, Red Deer Village",Red Deer,AB,CA,T4N 1R0,,GMT-07:00 America/Edmonton,-113.82,52.25
Starbucks,4631-97848,Red Deer Village,Company Owned,"6380 - 50th Ave, 400, Clearview Shopping Centre",Red Deer,AB,CA,T4N 4C6,403-340-3145,GMT-07:00 America/Edmonton,-113.81,52.29
Starbucks,18732-189726,Clearview,Company Owned,"27 Clearview Market Way, 135, Taylor Plaza",Red Deer,AB,CA,T4P 0N1,403-342-7331,GMT-07:00 America/Edmonton,-113.77,52.29
